source,ref_annonce,date_scraped,type_bien,transaction,ville,prix,devise,prix_m2,surface_m2,nb_pieces,nb_chambres,nb_sdb,etage,etat,ascenseur,piscine,parking,agence,vendeur_type,date_publication,titre,url
yakeey.com,ma192394#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #102,https://yakeey.com/fr-ma/acheter-appartement-marrakech-route-de-fes-atlas-amelkis-ma192394#simulation
yakeey.com,ca191237,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #103,https://yakeey.com/fr-ma/acheter-appartement-casablanca-californie-ca191237
yakeey.com,cl190537,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #104,https://yakeey.com/fr-ma/acheter-local-commercial-casablanca-triangle-d'or-cl190537
yakeey.com,ma190769#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #105,https://yakeey.com/fr-ma/acheter-appartement-marrakech-rouidate-majorelle-ma190769#simulation
yakeey.com,cl190537#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #106,https://yakeey.com/fr-ma/acheter-local-commercial-casablanca-triangle-d'or-cl190537#simulation
yakeey.com,ca191020#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #107,https://yakeey.com/fr-ma/acheter-appartement-casablanca-gauthier-ca191020#simulation
yakeey.com,ca190895#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #108,https://yakeey.com/fr-ma/acheter-appartement-casablanca-sindibad-ca190895#simulation
yakeey.com,ca190544#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #109,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190544#simulation
yakeey.com,ca190544,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #110,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190544
yakeey.com,ca191409,2026-06-03 01:30,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #111,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca191409
yakeey.com,ca190811,2026-06-03 01:30,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #112,https://yakeey.com/fr-ma/acheter-appartement-casablanca-val-fleuri-ca190811
